weather_id,airport_id,date_time,temperature,precipitation,wind_speed,visibility,conditions
380,11,12/10/2023 13:49,21.62,2.79,31.86,8.8,Clear
381,44,2/25/2023 11:52,10.52,3.31,22.42,7.6,Snowy
382,19,12/5/2023 22:37,8.08,3.79,38.36,2.07,Snowy
383,7,9/3/2023 7:23,-4.05,2.69,46.5,5.32,Snowy
384,19,8/6/2023 21:23,36.25,2.4,17.85,8.26,Rainy
385,18,6/11/2023 20:36,3.51,3.05,39.5,2.44,Clear
386,49,12/24/2023 4:59,21.83,3.12,15.3,5.56,Cloudy
387,7,2/27/2023 0:28,25.43,1.45,28.76,7.09,Thunderstorm
388,2,7/15/2023 7:32,17.79,0.02,23.08,8.19,Rainy
389,20,7/24/2023 3:03,36.79,4.23,1.75,9.91,Rainy
390,1,5/21/2023 15:18,23.97,4.87,30.17,9.77,Snowy
391,26,7/1/2023 10:11,26.47,2.01,36.71,0.74,Snowy
392,7,5/15/2023 15:00,11.11,2.02,43.08,1.47,Snowy
393,11,10/6/2023 6:23,10.46,1.06,48.63,1.35,Cloudy
394,17,7/25/2023 5:10,26.36,4.6,1.95,6.5,Snowy
395,3,6/25/2023 18:53,34.83,2.23,33.52,0.94,Thunderstorm
396,22,11/5/2023 20:49,25.88,3.11,33.22,7.09,Rainy
397,31,1/8/2023 21:22,36.61,4.8,39.13,4.52,Clear
398,3,3/23/2023 20:49,5.97,2.95,6.67,6.83,Clear
399,43,11/29/2023 12:29,20.7,4.74,36.25,1.87,Rainy
400,49,6/12/2023 12:43,31.93,3.38,44.02,2.95,Clear
401,12,12/30/2023 10:08,21.1,1.51,30.13,5.02,Rainy
402,34,10/21/2023 10:00,-0.4,1.04,25.58,1.74,Clear
403,8,7/28/2023 22:45,17.25,1.12,33.08,6.06,Thunderstorm
404,32,4/15/2023 7:36,15.69,1.15,37.1,2.85,Rainy
405,36,5/7/2023 1:23,-2.5,3.84,21.76,6.92,Rainy
406,8,10/30/2023 23:32,29.69,4.3,28.14,5.02,Cloudy
407,11,12/2/2023 1:17,17.24,1.74,46.09,8.04,Clear
408,22,8/28/2023 20:50,34.87,1.27,12.02,0.39,Snowy
409,3,2/21/2023 3:52,30.9,4.25,11.78,5.95,Rainy
410,4,11/26/2023 18:32,25.54,4.91,23.87,0.94,Rainy
411,20,6/24/2023 8:32,25.06,2.71,19.9,5.77,Clear
412,1,11/16/2023 9:28,15.24,2.85,23.25,3.53,Cloudy
413,34,8/10/2023 22:32,24.58,3.44,5.15,9.43,Rainy
414,12,1/1/2023 1:44,6.61,1.1,43.09,5.16,Thunderstorm
415,45,8/5/2023 2:50,39.56,4.04,24.46,1.82,Clear
416,35,7/5/2023 1:39,28.96,4.77,12.36,6.76,Cloudy
417,17,11/15/2023 10:55,27.19,1.17,6.65,8.21,Cloudy
418,9,12/17/2023 9:25,28.51,2.45,1.62,7.59,Thunderstorm
419,27,7/9/2023 22:39,11.71,1.44,28.62,1.96,Rainy
420,30,2/19/2023 11:56,-4.17,1.5,28.15,0.84,Rainy
421,44,3/18/2023 0:53,20.5,0.58,47.42,3.28,Thunderstorm
422,19,12/30/2023 16:18,8.4,1.32,48.1,6.62,Rainy
423,32,1/23/2023 16:36,-9.33,3.9,10.21,9.46,Rainy
424,19,9/1/2023 11:11,26.81,0.82,10.74,0.02,Clear
425,11,10/25/2023 22:44,16.58,4.62,10.51,3.88,Rainy
426,24,5/5/2023 3:29,17.73,4.48,16.97,6.82,Cloudy
427,35,1/7/2023 10:04,9.51,4.72,28.04,5.08,Clear
428,11,8/7/2023 11:53,-9.34,0.63,47.8,0.28,Snowy
429,14,10/10/2023 16:38,-0.77,0.81,45.94,2.25,Rainy
430,10,5/11/2023 12:38,-4.56,1.96,39.22,7.53,Clear
431,2,8/4/2023 22:10,-6.87,3.81,43.2,3.21,Thunderstorm
432,34,4/12/2023 12:35,14.65,2.93,0.02,6.3,Clear
433,34,1/12/2023 2:49,13.73,1.89,4.8,6.91,Snowy
434,13,9/17/2023 0:04,2.26,2.26,15.82,5.67,Thunderstorm
435,27,3/18/2023 19:33,18.89,0.1,49.48,3.21,Thunderstorm
436,50,5/9/2023 12:47,-6.95,4.01,49.8,9.01,Clear
437,10,10/4/2023 21:03,25.14,3.46,0.01,8.14,Rainy
438,7,2/25/2023 3:49,21.61,2.72,19.04,1.55,Cloudy
439,10,10/18/2023 1:42,15.32,3.13,21.18,1.03,Thunderstorm
440,33,1/24/2023 4:38,-4.24,1.63,24.1,9.83,Snowy
441,21,3/27/2023 22:59,-1.69,3.53,44.28,8.81,Snowy
442,43,2/18/2023 6:53,16.1,3.97,16,6.23,Cloudy
443,32,5/20/2023 10:55,38.95,2.18,25.02,3.36,Snowy
444,42,3/25/2023 0:13,38.14,4.48,21.79,4.06,Rainy
445,20,5/23/2023 13:26,36.47,0.76,49.52,3.63,Cloudy
446,27,4/22/2023 19:57,3.61,0.71,3.44,5.23,Cloudy
447,29,11/8/2023 12:58,-8.12,2.17,8.94,3.64,Cloudy
448,1,8/1/2023 5:30,36.77,1.97,28.03,4.46,Clear
449,16,2/27/2023 18:09,1.99,3.41,3.15,8.73,Snowy
450,8,7/31/2023 16:14,-7.44,2.44,16.24,5.86,Thunderstorm
451,16,4/2/2023 15:53,19.61,4.47,20.63,6.65,Cloudy
452,34,2/12/2023 0:00,-2.44,2.27,6.72,2.83,Clear
453,24,9/16/2023 12:55,-2.98,0.17,2.47,7.66,Snowy
454,12,3/7/2023 19:51,29.22,1.09,49.97,2.95,Snowy
455,28,2/20/2023 6:42,36.92,4.57,43.62,6.34,Clear
456,45,4/11/2023 21:35,13.47,3.29,45.73,9.13,Clear
457,1,12/1/2023 15:26,25.26,2.12,48.82,7.65,Clear
458,20,6/3/2023 16:58,-2.69,1.87,33.71,9.53,Rainy
459,18,10/8/2023 0:21,25.34,0.35,24.08,4.81,Thunderstorm
460,34,12/16/2023 5:29,18.62,4.06,33.96,0.93,Rainy
461,40,2/9/2023 18:31,37.21,1.14,14.78,2.64,Rainy
462,43,1/1/2023 14:07,18.61,4.42,37.57,8.32,Cloudy
463,22,5/2/2023 16:47,14.44,1.53,37.14,0.63,Cloudy
464,40,5/27/2023 16:38,23.81,0.21,33.4,4.94,Snowy
465,22,1/2/2023 19:08,1.25,0.85,17.91,4.56,Thunderstorm
466,1,5/24/2023 3:12,-2.63,1.22,33.58,5.48,Rainy
467,37,11/17/2023 20:19,-3.95,3.97,23.11,9.91,Rainy
468,49,10/26/2023 7:03,30.12,2.23,4.21,4.91,Thunderstorm
469,1,4/21/2023 1:03,11.28,1.42,21.16,7.8,Rainy
470,23,10/13/2023 9:06,35.58,2.08,6.81,5.43,Clear
471,33,9/14/2023 17:44,12.22,0.44,42.01,9.64,Cloudy
472,31,8/29/2023 9:18,14.46,4.85,49.92,2.16,Cloudy
473,15,1/18/2023 17:03,0.5,3.08,40.45,0.54,Clear
474,27,10/3/2023 20:56,11.8,0.79,7.62,7.92,Cloudy
475,27,10/3/2023 20:00,21.98,1.28,31.43,6.95,Rainy
476,16,1/14/2023 17:18,24.49,2.37,33.34,9.87,Rainy
477,3,9/13/2023 13:13,37.1,2.52,45.5,9.87,Snowy
478,25,7/28/2023 2:43,-3.06,4.5,35.64,5.86,Clear
479,17,1/4/2023 10:38,33.87,3.38,43.72,3.71,Thunderstorm
480,3,3/4/2023 5:27,17.15,0.61,16.18,8.45,Snowy
481,14,10/10/2023 14:24,-8.79,0.29,40.62,6.05,Rainy
482,32,1/30/2023 4:29,-4.12,1.82,32.26,4.6,Cloudy
483,37,2/7/2023 0:49,11.09,0.65,6.87,0.22,Thunderstorm
484,7,7/5/2023 21:12,12.88,0.61,1.13,7.73,Cloudy
485,46,8/17/2023 18:32,18.03,4.93,37.24,3.46,Cloudy
486,8,2/4/2023 4:14,20.8,2.67,40.64,0.49,Thunderstorm
487,41,10/29/2023 20:40,32.79,1.41,38.2,0.63,Clear
488,44,1/18/2023 9:21,4.84,1.87,13.05,3.6,Clear
489,20,5/29/2023 14:35,2.06,3.89,6.95,8,Cloudy
490,9,3/19/2023 16:27,25.59,3.87,28.11,0.61,Thunderstorm
491,41,5/15/2023 19:04,-1.66,3.28,43.72,4.22,Snowy
492,17,10/30/2023 7:12,15.17,3.02,20.1,0.28,Snowy
493,14,1/7/2023 16:41,36.43,4.04,43.26,3.51,Rainy
494,10,5/29/2023 7:43,-7.37,3.89,39.86,2.92,Clear
495,48,3/21/2023 10:58,28.21,4.44,24.55,5.79,Snowy
496,26,10/10/2023 14:45,30.76,1.84,20.86,3.11,Snowy
497,29,8/2/2023 14:55,32.61,4.39,0.43,8.49,Clear
498,39,9/5/2023 11:10,11.89,3.4,44.03,8.02,Clear
499,7,6/30/2023 8:00,-5.1,3.5,20.74,8.78,Cloudy
500,34,9/5/2023 10:13,13.15,0.32,49.81,9.67,Cloudy
501,34,8/25/2023 4:00,-7.73,3.42,5.45,5.14,Thunderstorm
502,35,5/14/2023 2:55,0.65,1.58,31.54,4.02,Thunderstorm
503,24,2/12/2023 23:03,22.01,0.51,43.99,8.55,Snowy
504,30,8/8/2023 20:09,30.42,0.2,46.05,5.72,Clear
505,39,12/19/2023 5:08,32.57,3.5,11.52,9.63,Cloudy
506,50,6/23/2023 5:54,-7.05,0.71,8.77,7.04,Snowy
507,43,7/11/2023 2:28,21.07,0.1,13.64,9.69,Thunderstorm
508,11,11/27/2023 22:44,22.83,0.73,5.81,6.12,Rainy
509,28,9/6/2023 14:35,-9.87,4.76,15.89,2.5,Thunderstorm
510,42,6/21/2023 22:22,19.73,1.75,13.79,6.46,Snowy
511,18,10/24/2023 22:28,-2.45,4.48,25.64,5.92,Thunderstorm
512,39,2/2/2023 10:52,13.07,4.01,32.15,9.52,Thunderstorm
513,19,7/26/2023 2:29,5.35,2.77,16.62,4.98,Cloudy
514,48,1/23/2023 6:56,5.02,0.84,27.64,8.21,Snowy
515,5,9/16/2023 3:58,21.9,2.76,14.35,2.82,Clear
516,20,12/16/2023 20:00,-8.51,3.39,37.88,3.67,Snowy
517,41,2/13/2023 5:29,27.37,4.63,43.09,8.74,Thunderstorm
518,39,5/10/2023 23:09,14.48,2.17,5.75,2.7,Thunderstorm
519,21,8/4/2023 21:59,2.02,0.15,23.66,9.61,Rainy
520,45,9/25/2023 9:58,6.47,0.63,45.97,5.12,Thunderstorm
521,39,7/10/2023 17:25,21.38,2.12,0.83,0.34,Clear
522,27,4/30/2023 19:54,9.88,3.7,35.01,4.62,Thunderstorm
523,5,12/15/2023 3:42,32.51,4.97,21.39,7.21,Snowy
524,38,8/16/2023 1:30,39.05,0.15,8.79,2.01,Rainy
525,35,4/20/2023 21:58,29.78,1.51,37.26,3.72,Rainy
526,9,6/23/2023 9:20,5.11,1.74,2.81,3.03,Snowy
527,5,6/17/2023 1:39,-9.05,2.74,27.46,9.03,Rainy
528,42,8/5/2023 1:54,-4.59,4.74,11.55,6.5,Rainy
529,28,8/7/2023 13:37,-4.59,4.49,16.57,3.09,Thunderstorm
530,48,1/24/2023 21:41,-1.01,0.71,46.8,5.85,Thunderstorm
531,26,12/6/2023 20:03,38,2.66,6.99,9.53,Rainy
532,35,10/31/2023 3:08,35.76,3.38,9.17,4.38,Clear
533,8,12/25/2023 21:01,-9.19,2.42,44.18,5.12,Thunderstorm
534,2,8/8/2023 8:36,21.49,3.89,42.44,8.02,Clear
535,3,8/9/2023 18:07,35.91,3.08,42.18,1.03,Snowy
536,23,3/6/2023 16:09,17,0.48,14.17,5.99,Thunderstorm
537,47,9/21/2023 12:47,36.81,3.94,38.99,7.56,Cloudy
538,16,11/21/2023 3:45,8.74,4.04,6.94,8.06,Snowy
539,12,12/23/2023 18:45,33.89,3.63,24.18,9.75,Cloudy
540,6,12/22/2023 17:30,19.74,0.65,44.67,3.15,Cloudy
541,16,1/12/2023 7:00,33.26,1.11,1.32,8.04,Cloudy
542,46,11/12/2023 2:48,-6.61,1.6,12.8,1.09,Clear
543,13,5/21/2023 8:14,-4.64,3.31,2.36,6.96,Snowy
544,19,6/10/2023 10:58,3.88,3.18,5.91,2.22,Clear
545,50,6/4/2023 22:45,29.82,1,7.75,0.15,Snowy
546,46,1/26/2023 11:09,2.23,3.06,31.21,7.65,Snowy
547,6,1/21/2023 1:23,-0.12,4.41,5.79,4.88,Rainy
548,31,10/24/2023 15:30,30.01,3.57,46.31,0.05,Clear
549,33,5/24/2023 18:18,0.81,1.53,10.72,5.21,Thunderstorm
550,48,11/5/2023 1:16,4.07,0.33,16.74,6.47,Rainy
551,11,4/3/2023 9:55,3.49,2.02,37.1,2.98,Thunderstorm
552,3,9/12/2023 23:36,26.9,1.64,10.09,7.4,Clear
553,44,1/15/2023 1:21,-3.38,4.64,9.29,5.94,Rainy
554,34,2/27/2023 22:43,24.98,4.55,43.09,5.41,Thunderstorm
555,20,12/20/2023 6:52,-1.14,2.61,21.6,4.08,Thunderstorm
556,19,3/6/2023 5:12,-7.32,0.73,34.34,3.06,Rainy
557,40,11/24/2023 15:23,-7.72,4.2,31.36,4.33,Thunderstorm
558,28,11/23/2023 7:04,31.05,2.46,43.83,1.62,Clear
559,8,3/2/2023 14:58,10.71,4.01,35.78,6.36,Clear
560,25,12/8/2023 10:10,19.53,0.73,4.26,0.77,Rainy
561,22,8/18/2023 5:58,20.31,3.26,41.06,4.41,Snowy
562,17,1/8/2023 21:56,25.32,2.19,12.26,3.29,Clear
563,36,6/21/2023 8:04,39,2.46,15.55,4.54,Thunderstorm
564,3,9/21/2023 12:20,17.5,2.31,32.24,7.81,Rainy
565,48,5/17/2023 4:07,11.5,0.61,46.52,9.09,Cloudy
566,31,3/14/2023 7:19,13.19,2.27,17.62,3.67,Snowy
567,27,8/28/2023 10:57,31.89,2.34,43.87,3.55,Clear
568,22,8/17/2023 16:51,-8.07,0.89,33.92,6.44,Cloudy
569,11,6/24/2023 11:15,-0.88,2.03,6.4,8.84,Cloudy
570,23,1/11/2023 13:35,33.47,1.72,42.05,9.93,Thunderstorm
571,9,2/27/2023 15:03,24.27,4.56,34.98,1.54,Thunderstorm
572,21,7/14/2023 18:50,13.33,2.82,33.95,1.66,Snowy
573,30,11/4/2023 10:08,38.09,1.37,8.94,0.07,Thunderstorm
574,45,1/15/2023 17:11,38.82,1.29,26.9,3.91,Clear
575,22,8/13/2023 7:46,0.18,3.51,8.07,8.21,Snowy
576,20,4/26/2023 6:48,39.45,1.39,38.15,1.91,Cloudy
577,21,6/8/2023 2:21,6.15,3.91,26.56,5.1,Thunderstorm
578,12,11/8/2023 6:20,-1.7,2.02,15.43,6.93,Rainy
579,38,11/25/2023 11:40,-6.83,0.5,47.43,8.44,Cloudy
580,42,12/18/2023 13:13,2.73,0.26,7.3,5.71,Clear
581,8,7/13/2023 19:29,31.62,4.01,0.3,4.58,Thunderstorm
582,1,7/21/2023 6:49,2.9,0.78,39.49,2.24,Rainy
583,39,7/5/2023 10:36,18.34,3.76,23.24,3.41,Rainy
584,12,5/18/2023 9:06,1.93,2.41,38.43,1.12,Snowy
585,29,1/7/2023 10:09,25.89,0.43,36.14,1.96,Rainy
586,41,12/25/2023 20:59,7.62,0.88,28.63,4.66,Thunderstorm
587,10,7/23/2023 17:58,1.2,0.67,47.88,6.37,Thunderstorm
588,50,9/6/2023 5:11,36.82,2.41,41.8,6.08,Clear
589,8,1/5/2023 16:35,33.42,4.48,24.99,8.44,Cloudy
590,1,4/14/2023 9:25,28.8,0.09,3.5,1.7,Rainy
591,11,2/27/2023 9:10,19.28,3.67,18.99,0.36,Thunderstorm
592,27,10/8/2023 2:43,37.23,1.69,9.5,9.44,Cloudy
593,26,5/11/2023 12:02,10.22,3.06,38.29,7.28,Snowy
594,2,6/14/2023 10:44,37.22,1.89,23,3.81,Clear
595,4,5/16/2023 2:56,32.32,0.14,34.08,8.79,Thunderstorm
596,50,5/26/2023 13:41,27.76,4.11,31.25,5.77,Snowy
597,24,11/28/2023 4:26,11.48,3.36,46.07,0.71,Snowy
598,44,11/6/2023 18:35,-4.88,2.39,2.41,3.09,Rainy
599,42,8/25/2023 18:15,24.7,1.8,0.36,4.94,Rainy
600,19,6/6/2023 10:10,2.46,1.47,35.29,9.18,Rainy
601,45,2/14/2023 19:11,4.51,3.12,36.96,2.45,Clear
602,44,9/15/2023 6:14,4.94,2,43.73,9.86,Thunderstorm
603,34,6/5/2023 3:08,7.43,0.08,38.68,5.74,Thunderstorm
604,45,1/7/2023 9:00,38.64,3.16,6.62,3.6,Cloudy
605,21,10/5/2023 3:39,8.66,2.39,10.67,4.97,Thunderstorm
606,31,11/24/2023 1:01,39.35,3.02,13.64,5.93,Thunderstorm
607,36,5/11/2023 23:56,36.2,1.06,13.72,3.48,Thunderstorm
608,8,12/26/2023 23:04,6.43,2.29,30.48,3.34,Cloudy
609,46,1/24/2023 9:49,-9.3,2.19,32.51,3.85,Snowy
610,47,12/13/2023 21:20,23.41,4.78,3.6,6.73,Snowy
611,21,12/15/2023 2:19,-9.81,0.29,44.07,8.54,Cloudy
612,35,11/28/2023 11:44,24.65,2.27,15.7,6.74,Clear
613,43,10/21/2023 4:29,15.95,1.18,0.15,5.92,Snowy
614,44,4/1/2023 12:50,6.44,4.61,5.77,0.33,Cloudy
615,18,1/17/2023 10:58,21.99,3.19,33.87,1.05,Rainy
616,37,7/6/2023 16:14,23.54,4.1,45.89,5.91,Thunderstorm
617,20,1/15/2023 13:03,-6.07,2.47,18.79,9.46,Rainy
618,28,4/18/2023 17:56,-8.52,0.39,45.05,3.56,Cloudy
619,27,8/1/2023 4:31,1.79,4.54,14.07,0.8,Snowy
620,5,9/10/2023 20:38,33.69,1.99,47.45,0.57,Cloudy
621,17,9/1/2023 11:45,25.5,3.97,3.95,2.97,Snowy
622,33,9/29/2023 14:49,18.82,3.01,28.19,4.98,Thunderstorm
623,3,8/9/2023 14:18,7.38,1.53,42.55,8.35,Snowy
624,18,10/20/2023 0:14,28.12,1.83,1.84,8.49,Snowy
625,15,10/3/2023 4:25,2.06,3.99,48.66,0.26,Thunderstorm
626,44,4/17/2023 1:22,25.02,0.16,43.52,5.65,Snowy
627,6,7/17/2023 21:05,30.83,1.02,25.9,3.54,Thunderstorm
628,43,6/12/2023 6:04,14.04,1.3,49.27,4.14,Clear
629,6,7/30/2023 20:31,31.09,4.02,24.17,5.24,Snowy
630,46,2/2/2023 5:51,24.92,2.2,38.51,2.9,Clear
631,38,2/20/2023 22:04,18.21,1.73,39.76,0.42,Rainy
632,42,10/2/2023 10:52,0.53,4.3,24.36,6.7,Clear
633,44,5/18/2023 17:38,4.04,3.1,2.34,1.92,Snowy
634,2,1/29/2023 7:48,21.37,0.68,39.7,8.49,Rainy
635,26,9/7/2023 16:01,9.79,3.45,49.58,0.6,Cloudy
636,27,10/30/2023 8:47,20.92,3.2,42.31,6.15,Thunderstorm
637,35,2/16/2023 12:38,8.82,1.1,15.07,2.95,Thunderstorm
638,43,6/14/2023 22:33,8.54,0.2,37.49,5.53,Snowy
639,28,1/23/2023 12:40,34.02,0.67,46.59,8.19,Clear
640,2,2/23/2023 22:38,14.19,2.6,49.45,0.69,Rainy
641,7,11/6/2023 13:08,-2.05,3.06,38.18,8.48,Thunderstorm
642,30,10/7/2023 20:55,24.54,4.62,5.91,0.78,Cloudy
643,14,11/5/2023 20:10,11.78,2.97,49.2,8.16,Snowy
644,32,9/12/2023 4:46,4.72,4.29,34.67,2.19,Cloudy
645,40,1/4/2023 21:04,2.51,3.99,44.6,7.66,Snowy
646,21,7/18/2023 21:47,6.19,3.62,38.15,3.42,Thunderstorm
647,19,9/18/2023 6:31,28.66,2.17,10.33,7.2,Snowy
648,13,1/25/2023 13:47,-7.25,1.6,27.02,0.75,Rainy
649,4,2/1/2023 4:05,19.62,0.81,14.68,2.67,Thunderstorm
650,1,8/2/2023 19:44,6.23,3.82,41.12,8.61,Rainy
651,13,9/12/2023 7:34,25.08,0.11,32.02,0.62,Cloudy
652,32,11/21/2023 4:12,20.19,3.76,37.77,9.16,Cloudy
653,9,4/18/2023 19:55,22.54,1.52,19.47,7.69,Rainy
654,40,6/10/2023 21:13,-9.94,2.28,30.79,5.51,Clear
655,19,7/9/2023 4:54,39.65,4.34,44.18,7.75,Rainy
656,4,3/16/2023 1:37,16.13,4.31,37.23,0.76,Snowy
657,43,11/11/2023 4:45,11.07,0.93,24.25,1.48,Rainy
658,44,5/25/2023 19:54,11.66,2.29,41.28,0.84,Cloudy
659,32,9/21/2023 11:02,11.28,2.14,44.61,9.45,Rainy
660,37,3/10/2023 0:57,1.34,0.99,15.69,7.06,Clear
661,45,11/6/2023 12:16,-6.31,2.44,0.55,4.04,Snowy
662,20,1/13/2023 13:34,21.93,4.24,43.75,8.42,Thunderstorm
663,40,10/19/2023 12:23,26.63,0.3,41.34,9.92,Rainy
664,8,12/8/2023 5:55,-7.7,1.29,35.88,7,Snowy
665,33,10/21/2023 21:58,26.7,3.4,9.47,4.41,Clear
666,12,6/25/2023 3:11,13.08,1.42,9.62,5.27,Thunderstorm
667,45,1/13/2023 10:34,7.73,0.21,23.3,5.33,Clear
668,35,8/23/2023 6:35,22.24,3.71,39.18,3.68,Thunderstorm
669,45,9/9/2023 21:28,35.21,2.02,38.29,3.5,Rainy
670,14,5/14/2023 17:09,-5.5,0.24,28.91,2.04,Snowy
671,19,10/13/2023 12:48,17.11,0.65,15.83,1.99,Cloudy
672,50,2/26/2023 2:20,21.52,0.88,10.86,8.44,Snowy
673,1,2/23/2023 3:42,10.98,3.82,33.73,9.11,Snowy
674,12,10/4/2023 19:46,16.87,0.03,37.99,2.29,Clear
675,28,11/14/2023 8:40,15.19,1.99,6.39,8.78,Cloudy
676,50,5/18/2023 22:48,-2.65,1.84,9.7,4.31,Cloudy
677,41,1/31/2023 6:06,17.84,0.29,24.51,3.92,Rainy
678,10,8/11/2023 23:41,-6.47,3.72,13.91,4.97,Thunderstorm
679,23,11/30/2023 17:39,35.83,0.35,27.86,8.78,Snowy
680,45,4/27/2023 2:37,14.27,3.5,46.95,2.32,Cloudy
681,46,10/11/2023 19:12,18.61,3.97,43.5,0.83,Clear
682,13,2/8/2023 18:52,-1.27,0.11,32.07,8.66,Cloudy
683,30,1/18/2023 9:06,16.17,0.09,48.28,6.78,Clear
684,29,5/19/2023 1:57,20.45,2.68,23.27,9.46,Rainy
685,3,4/20/2023 19:16,6.5,3.24,36.37,2.66,Rainy
686,20,5/27/2023 19:03,7.48,2.19,14.25,3.38,Snowy
687,42,1/1/2023 5:35,38.12,1.31,46.68,5.99,Rainy
688,33,6/6/2023 21:17,35.08,2.23,39.53,7.26,Clear
689,12,9/10/2023 13:55,28.53,1.82,40.36,0.05,Cloudy
690,28,1/12/2023 1:41,-8.8,0.39,41.65,7.45,Cloudy
691,7,10/9/2023 2:21,19.28,4.11,32.82,5.83,Snowy
692,2,1/30/2023 5:12,-2.91,4.67,6.37,1.33,Clear
693,37,12/25/2023 11:31,33,1.18,27.7,6.18,Clear
694,19,4/18/2023 3:12,33.99,4.62,12.94,7.82,Thunderstorm
695,32,2/11/2023 7:42,-0.44,1.91,49.96,7.88,Thunderstorm
696,36,3/5/2023 14:46,2.82,0.7,13.92,2.19,Snowy
697,17,11/3/2023 3:20,-3.56,1.2,10.01,1.79,Thunderstorm
698,3,3/21/2023 15:23,-0.78,2.05,49.5,9.65,Clear
699,47,2/11/2023 17:55,3.36,0.71,3.9,1.93,Rainy
700,3,1/9/2023 23:05,10.87,0.12,39.26,5.04,Thunderstorm
701,44,7/21/2023 5:26,1.33,1.95,43.87,0.96,Cloudy
702,13,11/5/2023 23:20,10.04,0.24,22.65,7.46,Snowy
703,30,2/11/2023 0:25,-7.31,2.56,41.75,7.98,Thunderstorm
704,40,7/30/2023 12:26,38.72,0.27,9.75,3.59,Thunderstorm
705,24,8/11/2023 15:35,-5.8,3.52,37.66,3.15,Snowy
706,14,7/15/2023 21:48,1.28,1.78,32.82,5.65,Snowy
707,1,6/14/2023 3:38,34.64,0.37,26.78,6.85,Clear
708,10,10/10/2023 18:34,31.79,4.94,47.69,1.74,Clear
709,32,3/18/2023 20:41,14.78,4.19,30.52,8.53,Cloudy
710,31,2/6/2023 20:45,10.23,2.7,48.01,0.19,Rainy
711,50,8/2/2023 22:01,10.14,1.29,6.58,5.27,Snowy
712,7,1/20/2023 8:57,19.86,4.1,45.37,4.92,Rainy
713,5,1/13/2023 22:28,35.09,1.54,23.48,0.59,Clear
714,33,6/7/2023 2:51,26.91,2.54,20.39,4.18,Thunderstorm
715,36,3/24/2023 6:43,21.68,2.99,48.01,5.62,Cloudy
716,27,6/16/2023 3:05,23.31,3.02,17.04,5.2,Cloudy
717,31,5/3/2023 1:47,7.09,2.75,4.83,4.3,Snowy
718,18,6/26/2023 3:57,21.18,1.19,11.11,4.42,Cloudy
719,14,10/27/2023 21:49,13.84,0.5,10.81,3.4,Clear
720,47,3/6/2023 1:47,25.77,4.09,17.72,1.35,Cloudy
721,50,8/15/2023 22:24,30.77,2.61,15.59,7.87,Clear
722,22,11/24/2023 12:49,24.34,4.79,41.69,8.9,Rainy
723,27,4/21/2023 12:47,-6.77,0.38,19.38,9.73,Snowy
724,50,2/14/2023 17:29,-6.72,4.69,18.46,6.16,Snowy
725,6,10/15/2023 14:45,28.98,4.94,43.61,2.02,Thunderstorm
726,8,4/28/2023 1:27,33.68,4.89,40.78,3.06,Rainy
727,24,2/23/2023 2:18,7.51,1.75,35.99,1.71,Clear
728,34,2/16/2023 20:34,31.15,4.85,22.4,9.75,Snowy
729,11,9/5/2023 9:29,9.3,1.53,4.49,5.06,Thunderstorm
730,12,6/10/2023 9:48,2.82,0.01,29.63,9.31,Cloudy
731,49,11/14/2023 19:06,21.36,0.8,42.03,2.38,Thunderstorm
732,44,10/22/2023 11:13,10.64,4.81,32,0.67,Cloudy
733,48,5/25/2023 16:56,18.33,0.37,11.45,4.78,Cloudy
734,33,11/28/2023 19:06,24.78,2.13,36.72,2.42,Thunderstorm
735,25,7/14/2023 9:53,14.78,2.53,4.25,9.37,Thunderstorm
736,32,8/12/2023 2:36,8.58,0.82,2.62,4.11,Cloudy
737,16,4/16/2023 0:43,20.23,1.98,37.43,2.63,Thunderstorm
738,13,10/22/2023 3:06,19.84,0.7,8.64,6.49,Cloudy
739,15,7/5/2023 14:42,4.17,3.03,5.27,2.77,Snowy
740,50,5/26/2023 7:53,8.34,2.56,27.81,2.38,Rainy
741,47,4/4/2023 19:55,6.37,2.92,15.59,3.67,Clear
742,35,1/30/2023 3:06,-4.25,1.3,9.39,6.25,Snowy
743,33,10/23/2023 20:48,19.41,3.23,17.3,4.18,Snowy
744,27,8/5/2023 4:32,12.76,4.03,43.19,3.01,Clear
745,42,4/10/2023 18:16,25.26,2.22,12.06,9.69,Clear
746,20,2/19/2023 22:34,2.24,1.36,44.51,5.19,Thunderstorm
747,24,3/3/2023 9:46,10.3,3.18,12.67,0.6,Snowy
748,21,9/11/2023 15:02,5.12,0.26,15.09,8.08,Cloudy
749,10,3/4/2023 1:10,1.54,3.89,23.34,7.5,Snowy
750,37,8/14/2023 21:51,0.88,3.81,3.73,8.12,Snowy
751,5,10/19/2023 1:24,30.87,1.44,48.18,1.97,Snowy
752,41,11/30/2023 13:16,-7.99,2.76,28.4,3.97,Cloudy
753,1,5/30/2023 0:09,33.21,0.26,21.04,9.94,Snowy
754,5,8/13/2023 17:31,21.36,0.21,0.69,1.55,Thunderstorm
755,21,3/8/2023 3:43,-0.35,0.01,11.49,1.44,Thunderstorm
756,11,11/17/2023 1:18,4.98,3.87,12.03,7.54,Cloudy
757,47,10/24/2023 23:47,23.55,4.65,1.43,1.36,Rainy
758,18,12/7/2023 21:48,1.34,1.44,21.67,4.03,Rainy
