flight_id,airline_id,route_id,flight_number,scheduled_departure_date,scheduled_departure_time,scheduled_arrival_date,scheduled_arrival_time,actual_departure_date,actual_departure_time,actual_arrival_date,actual_arrival_time,scheduled_journey_time,actual_journey_time,flight_status,delay_minutes,delay_reasons,cancellation_reason
177,4,174,WN1547,6-Nov-23,7:58:00,6-Nov-23,13:53:00,6-Nov-23,10:24:00,6-Nov-23,16:19:00,355,501,Delayed,146,Technical,
178,14,494,TZ9775,22-Sep-23,21:36:00,22-Sep-23,23:25:00,23-Sep-23,0:34:00,23-Sep-23,2:23:00,109,287,Delayed,178,"Airline Operations, Air Traffic Control, Airline Operations, Airline Operations, Air Traffic Control, Security, Air Traffic Control",
179,7,134,NK496,8-Jun-23,2:24:00,8-Jun-23,10:22:00,8-Jun-23,2:24:00,8-Jun-23,10:22:00,478,478,On Time,0,,
180,13,203,OI8061,17-May-23,19:07:00,18-May-23,0:32:00,17-May-23,20:19:00,18-May-23,1:44:00,325,397,Delayed,72,Airline Operations,
181,13,64,OI1160,22-Mar-23,0:42:00,22-Mar-23,6:51:00,22-Mar-23,0:42:00,22-Mar-23,6:51:00,369,369,On Time,0,,
182,9,152,HA7333,14-Mar-23,3:11:00,14-Mar-23,5:34:00,14-Mar-23,3:11:00,14-Mar-23,5:34:00,143,143,On Time,0,,
183,1,349,DL303,30-May-23,17:08:00,30-May-23,22:01:00,30-May-23,17:08:00,30-May-23,22:01:00,293,293,On Time,0,,
184,6,301,AS5982,2-Sep-23,23:17:00,3-Sep-23,8:36:00,2-Sep-23,23:17:00,3-Sep-23,8:36:00,559,559,On Time,0,,
185,9,83,HA1560,28-Mar-23,22:44:00,29-Mar-23,3:25:00,29-Mar-23,0:04:00,29-Mar-23,4:45:00,281,361,Delayed,80,Weather,
186,9,349,HA4867,10-Aug-23,21:23:00,10-Aug-23,22:56:00,10-Aug-23,21:23:00,10-Aug-23,22:56:00,93,93,On Time,0,,
187,4,444,WN5274,30-Sep-23,19:20:00,1-Oct-23,3:12:00,30-Sep-23,19:20:00,1-Oct-23,3:12:00,472,472,On Time,0,,
188,6,83,AS2161,24-May-23,0:45:00,24-May-23,1:52:00,,,,,67,0,Cancelled,0,,Technical
189,14,77,TZ7007,18-Jun-23,18:17:00,19-Jun-23,1:17:00,,,,,420,0,Cancelled,0,,Operational
190,15,397,UL2243,19-Jun-23,0:04:00,19-Jun-23,1:23:00,19-Jun-23,3:22:00,19-Jun-23,4:41:00,79,277,Delayed,198,"Technical, Security, Weather",
191,10,444,G45011,26-Jun-23,14:13:00,26-Jun-23,17:16:00,26-Jun-23,14:13:00,26-Jun-23,17:16:00,183,183,On Time,0,,
192,15,407,UL5949,2-Mar-23,22:05:00,3-Mar-23,1:19:00,2-Mar-23,22:05:00,3-Mar-23,1:19:00,194,194,On Time,0,,
193,8,440,F96999,16-Jan-23,9:52:00,16-Jan-23,13:13:00,16-Jan-23,9:52:00,16-Jan-23,13:13:00,201,201,On Time,0,,
194,6,62,AS2441,24-Aug-23,1:04:00,24-Aug-23,8:24:00,24-Aug-23,1:04:00,24-Aug-23,8:24:00,440,440,On Time,0,,
195,5,379,B6717,30-Nov-23,13:59:00,30-Nov-23,18:04:00,30-Nov-23,13:59:00,30-Nov-23,18:04:00,245,245,On Time,0,,
196,11,449,PY4742,14-Feb-23,20:55:00,14-Feb-23,22:27:00,14-Feb-23,20:55:00,14-Feb-23,22:27:00,92,92,On Time,0,,
197,1,289,DL7937,22-Dec-23,8:08:00,22-Dec-23,15:32:00,22-Dec-23,8:08:00,22-Dec-23,15:32:00,444,444,On Time,0,,
198,15,17,UL1919,22-Sep-23,14:42:00,22-Sep-23,22:11:00,22-Sep-23,14:42:00,22-Sep-23,22:11:00,449,449,On Time,0,,
199,7,459,NK453,8-Oct-23,23:58:00,9-Oct-23,2:32:00,8-Oct-23,23:58:00,9-Oct-23,2:32:00,154,154,On Time,0,,
200,11,142,PY5145,30-Sep-23,17:41:00,30-Sep-23,20:53:00,30-Sep-23,18:46:00,30-Sep-23,21:58:00,192,257,Delayed,65,Air Traffic Control,
201,15,264,UL8940,13-Aug-23,10:34:00,13-Aug-23,19:51:00,13-Aug-23,10:34:00,13-Aug-23,19:51:00,557,557,On Time,0,,
202,11,125,PY4332,22-Mar-23,23:46:00,23-Mar-23,9:22:00,22-Mar-23,23:46:00,23-Mar-23,9:22:00,576,576,On Time,0,,
203,1,323,DL2460,25-Jul-23,20:20:00,25-Jul-23,23:45:00,25-Jul-23,20:20:00,25-Jul-23,23:45:00,205,205,On Time,0,,
204,10,59,G42185,15-Dec-23,18:44:00,15-Dec-23,19:41:00,15-Dec-23,18:44:00,15-Dec-23,19:41:00,57,57,On Time,0,,
205,15,206,UL7251,4-Oct-23,2:26:00,4-Oct-23,9:35:00,4-Oct-23,2:26:00,4-Oct-23,9:35:00,429,429,On Time,0,,
206,6,374,AS634,19-Apr-23,11:39:00,19-Apr-23,18:04:00,19-Apr-23,11:39:00,19-Apr-23,18:04:00,385,385,On Time,0,,
207,6,167,AS917,3-Sep-23,18:03:00,4-Sep-23,1:48:00,3-Sep-23,18:03:00,4-Sep-23,1:48:00,465,465,On Time,0,,
208,14,489,TZ3937,17-Sep-23,7:31:00,17-Sep-23,17:13:00,17-Sep-23,7:31:00,17-Sep-23,17:13:00,582,582,On Time,0,,
209,3,3,UA1532,6-Nov-23,16:41:00,6-Nov-23,18:56:00,6-Nov-23,16:41:00,6-Nov-23,18:56:00,135,135,On Time,0,,
210,13,198,OI6810,21-Dec-23,16:07:00,21-Dec-23,20:20:00,21-Dec-23,18:21:00,21-Dec-23,22:34:00,253,387,Delayed,134,"Airline Operations, Airline Operations",
211,13,411,OI2307,17-Apr-23,14:54:00,17-Apr-23,22:29:00,17-Apr-23,14:54:00,17-Apr-23,22:29:00,455,455,On Time,0,,
212,7,327,NK5623,30-Jan-23,19:19:00,31-Jan-23,1:19:00,30-Jan-23,19:19:00,31-Jan-23,1:19:00,360,360,On Time,0,,
213,6,49,AS3424,2-Aug-23,18:09:00,3-Aug-23,0:51:00,2-Aug-23,18:09:00,3-Aug-23,0:51:00,402,402,On Time,0,,
214,13,166,OI8983,26-Dec-23,7:05:00,26-Dec-23,10:36:00,26-Dec-23,7:05:00,26-Dec-23,10:36:00,211,211,On Time,0,,
215,3,50,UA5550,27-Dec-23,5:33:00,27-Dec-23,10:54:00,27-Dec-23,5:33:00,27-Dec-23,10:54:00,321,321,On Time,0,,
216,12,134,EF7217,30-Jun-23,13:56:00,30-Jun-23,19:19:00,30-Jun-23,13:56:00,30-Jun-23,19:19:00,323,323,On Time,0,,
217,7,385,NK7400,12-Jun-23,10:12:00,12-Jun-23,11:30:00,12-Jun-23,10:12:00,12-Jun-23,11:30:00,78,78,On Time,0,,
218,10,166,G47424,3-Feb-23,0:00:00,3-Feb-23,6:55:00,3-Feb-23,0:00:00,3-Feb-23,6:55:00,415,415,On Time,0,,
219,13,119,OI6573,4-Aug-23,10:45:00,4-Aug-23,17:11:00,4-Aug-23,10:45:00,4-Aug-23,17:11:00,386,386,On Time,0,,
220,9,482,HA2452,10-Jul-23,7:10:00,10-Jul-23,16:46:00,10-Jul-23,7:10:00,10-Jul-23,16:46:00,576,576,On Time,0,,
221,12,93,EF4376,19-Apr-23,22:32:00,20-Apr-23,0:38:00,19-Apr-23,22:32:00,20-Apr-23,0:38:00,126,126,On Time,0,,
222,1,40,DL5691,31-Jan-23,9:43:00,31-Jan-23,16:52:00,31-Jan-23,9:43:00,31-Jan-23,16:52:00,429,429,On Time,0,,
223,8,452,F93557,6-May-23,6:03:00,6-May-23,11:45:00,6-May-23,9:49:00,6-May-23,15:31:00,342,568,Delayed,226,"Weather, Air Traffic Control",
224,1,300,DL3812,15-May-23,22:39:00,16-May-23,3:58:00,16-May-23,2:07:00,16-May-23,7:26:00,319,527,Delayed,208,Airline Operations,
225,1,484,DL8840,30-Aug-23,7:33:00,30-Aug-23,13:20:00,30-Aug-23,11:07:00,30-Aug-23,16:54:00,347,561,Delayed,214,"Weather, Technical",
226,5,237,B6436,30-Aug-23,5:12:00,30-Aug-23,10:02:00,30-Aug-23,5:12:00,30-Aug-23,10:02:00,290,290,On Time,0,,
227,3,6,UA4492,14-Jan-23,11:17:00,14-Jan-23,19:57:00,14-Jan-23,11:17:00,14-Jan-23,19:57:00,520,520,On Time,0,,
228,1,492,DL752,7-Dec-23,4:47:00,7-Dec-23,14:21:00,7-Dec-23,4:47:00,7-Dec-23,14:21:00,574,574,On Time,0,,
229,9,475,HA7170,26-Jun-23,11:46:00,26-Jun-23,16:08:00,26-Jun-23,11:46:00,26-Jun-23,16:08:00,262,262,On Time,0,,
230,12,10,EF8522,5-Jun-23,4:49:00,5-Jun-23,14:38:00,5-Jun-23,4:49:00,5-Jun-23,14:38:00,589,589,On Time,0,,
231,2,467,AA7002,15-Jun-23,18:41:00,15-Jun-23,21:48:00,15-Jun-23,18:41:00,15-Jun-23,21:48:00,187,187,On Time,0,,
232,7,185,NK973,3-Aug-23,8:38:00,3-Aug-23,10:49:00,3-Aug-23,9:30:00,3-Aug-23,11:41:00,131,183,Delayed,52,Airline Operations,
233,4,27,WN6684,26-Dec-23,21:01:00,26-Dec-23,22:13:00,26-Dec-23,21:53:00,26-Dec-23,23:05:00,72,124,Delayed,52,"Technical, Airline Operations",
234,7,403,NK2656,30-Mar-23,4:27:00,30-Mar-23,10:38:00,30-Mar-23,4:27:00,30-Mar-23,10:38:00,371,371,On Time,0,,
235,13,291,OI9107,3-Dec-23,23:44:00,4-Dec-23,2:38:00,3-Dec-23,23:44:00,4-Dec-23,2:38:00,174,174,On Time,0,,
236,7,399,NK6401,13-May-23,13:20:00,13-May-23,21:56:00,13-May-23,13:20:00,13-May-23,21:56:00,516,516,On Time,0,,
237,11,154,PY7789,24-May-23,17:08:00,25-May-23,1:29:00,24-May-23,17:08:00,25-May-23,1:29:00,501,501,On Time,0,,
238,4,415,WN3431,30-Mar-23,0:02:00,30-Mar-23,6:31:00,,,,,389,0,Diverted,211,,
239,6,422,AS2837,14-Jun-23,16:40:00,14-Jun-23,21:18:00,14-Jun-23,16:40:00,14-Jun-23,21:18:00,278,278,On Time,0,,
240,15,167,UL7112,20-Apr-23,7:15:00,20-Apr-23,16:06:00,20-Apr-23,10:08:00,20-Apr-23,18:59:00,531,704,Delayed,173,"Security, Security, Technical, Security, Weather, Technical, Airline Operations",
241,9,337,HA1316,15-Jan-23,6:40:00,15-Jan-23,7:55:00,,,,,75,0,Cancelled,0,,Weather
242,14,147,TZ8708,22-Jan-23,15:28:00,23-Jan-23,0:06:00,22-Jan-23,15:28:00,23-Jan-23,0:06:00,518,518,On Time,0,,
243,2,379,AA7913,1-Jan-23,12:44:00,1-Jan-23,14:17:00,1-Jan-23,16:33:00,1-Jan-23,18:06:00,93,322,Delayed,229,"Technical, Air Traffic Control, Technical",
244,3,268,UA8502,17-Sep-23,18:21:00,18-Sep-23,3:00:00,,,,,519,0,Cancelled,0,,Technical
245,2,260,AA8800,14-Sep-23,6:21:00,14-Sep-23,8:55:00,,,,,154,0,Diverted,274,,
246,15,484,UL4132,7-Feb-23,10:45:00,7-Feb-23,15:51:00,7-Feb-23,10:45:00,7-Feb-23,15:51:00,306,306,On Time,0,,
247,12,394,EF316,17-Dec-23,10:21:00,17-Dec-23,14:18:00,17-Dec-23,10:21:00,17-Dec-23,14:18:00,237,237,On Time,0,,
248,9,305,HA407,23-Jun-23,17:56:00,24-Jun-23,3:09:00,23-Jun-23,17:56:00,24-Jun-23,3:09:00,553,553,On Time,0,,
249,13,68,OI3258,12-Jun-23,2:43:00,12-Jun-23,6:57:00,12-Jun-23,2:43:00,12-Jun-23,6:57:00,254,254,On Time,0,,
250,11,207,PY6043,14-Aug-23,12:53:00,14-Aug-23,19:45:00,14-Aug-23,12:53:00,14-Aug-23,19:45:00,412,412,On Time,0,,
251,11,352,PY319,16-Jul-23,15:11:00,16-Jul-23,23:25:00,16-Jul-23,15:11:00,16-Jul-23,23:25:00,494,494,On Time,0,,
252,1,384,DL6024,19-Mar-23,17:24:00,20-Mar-23,1:55:00,19-Mar-23,17:24:00,20-Mar-23,1:55:00,511,511,On Time,0,,
253,13,375,OI6398,22-Dec-23,14:55:00,22-Dec-23,22:14:00,22-Dec-23,14:55:00,22-Dec-23,22:14:00,439,439,On Time,0,,
254,10,308,G44616,29-Jul-23,6:07:00,29-Jul-23,11:21:00,29-Jul-23,6:07:00,29-Jul-23,11:21:00,314,314,On Time,0,,
255,14,56,TZ9238,17-Jan-23,19:38:00,17-Jan-23,20:54:00,17-Jan-23,19:38:00,17-Jan-23,20:54:00,76,76,On Time,0,,
256,10,132,G43995,26-Sep-23,15:46:00,26-Sep-23,17:09:00,26-Sep-23,15:46:00,26-Sep-23,17:09:00,83,83,On Time,0,,
257,2,303,AA6644,17-Apr-23,3:28:00,17-Apr-23,8:10:00,17-Apr-23,3:28:00,17-Apr-23,8:10:00,282,282,On Time,0,,
258,14,339,TZ4541,30-Jan-23,10:28:00,30-Jan-23,18:53:00,30-Jan-23,10:28:00,30-Jan-23,18:53:00,505,505,On Time,0,,
259,1,88,DL4318,10-Nov-23,18:11:00,10-Nov-23,20:49:00,10-Nov-23,18:11:00,10-Nov-23,20:49:00,158,158,On Time,0,,
260,10,461,G49433,18-Feb-23,8:38:00,18-Feb-23,18:26:00,18-Feb-23,8:38:00,18-Feb-23,18:26:00,588,588,On Time,0,,
261,15,128,UL3825,11-Sep-23,11:44:00,11-Sep-23,19:29:00,11-Sep-23,11:44:00,11-Sep-23,19:29:00,465,465,On Time,0,,
262,2,84,AA8400,15-Mar-23,9:14:00,15-Mar-23,16:26:00,15-Mar-23,9:14:00,15-Mar-23,16:26:00,432,432,On Time,0,,
263,7,366,NK6407,13-Sep-23,6:06:00,13-Sep-23,13:47:00,13-Sep-23,6:06:00,13-Sep-23,13:47:00,461,461,On Time,0,,
264,13,484,OI5174,16-Apr-23,6:13:00,16-Apr-23,15:20:00,16-Apr-23,6:13:00,16-Apr-23,15:20:00,547,547,On Time,0,,
265,8,312,F98256,6-Feb-23,6:22:00,6-Feb-23,8:26:00,6-Feb-23,6:22:00,6-Feb-23,8:26:00,124,124,On Time,0,,
266,6,465,AS4156,4-Feb-23,23:55:00,5-Feb-23,2:48:00,5-Feb-23,1:26:00,5-Feb-23,4:19:00,173,264,Delayed,91,Technical,
267,9,266,HA4037,29-Oct-23,17:55:00,29-Oct-23,20:29:00,29-Oct-23,17:55:00,29-Oct-23,20:29:00,154,154,On Time,0,,
268,15,283,UL9092,6-Dec-23,10:19:00,6-Dec-23,11:24:00,6-Dec-23,12:40:00,6-Dec-23,13:45:00,65,206,Delayed,141,Air Traffic Control,
269,9,481,HA1064,2-Oct-23,14:45:00,2-Oct-23,19:43:00,,,,,298,0,Diverted,141,,
270,2,63,AA4018,26-Nov-23,16:20:00,27-Nov-23,0:31:00,26-Nov-23,16:20:00,27-Nov-23,0:31:00,491,491,On Time,0,,
271,7,449,NK760,20-Oct-23,12:43:00,20-Oct-23,16:25:00,20-Oct-23,12:43:00,20-Oct-23,16:25:00,222,222,On Time,0,,
272,9,141,HA100,5-May-23,12:22:00,5-May-23,15:15:00,5-May-23,13:58:00,5-May-23,16:51:00,173,269,Delayed,96,"Security, Security, Security, Airline Operations",
273,9,111,HA5382,20-May-23,1:25:00,20-May-23,8:05:00,20-May-23,1:25:00,20-May-23,8:05:00,400,400,On Time,0,,
274,14,71,TZ7556,23-Aug-23,19:30:00,23-Aug-23,22:36:00,23-Aug-23,20:27:00,23-Aug-23,23:33:00,186,243,Delayed,57,"Airline Operations, Weather, Security, Security",
275,13,61,OI8189,4-May-23,8:06:00,4-May-23,17:58:00,4-May-23,8:06:00,4-May-23,17:58:00,592,592,On Time,0,,
276,2,160,AA1679,28-Oct-23,14:39:00,28-Oct-23,15:36:00,28-Oct-23,15:10:00,28-Oct-23,16:07:00,57,88,Delayed,31,"Technical, Weather, Security, Airline Operations",
277,14,39,TZ6310,10-Jun-23,20:47:00,11-Jun-23,6:05:00,10-Jun-23,20:47:00,11-Jun-23,6:05:00,558,558,On Time,0,,
278,8,468,F99769,13-May-23,3:11:00,13-May-23,5:34:00,13-May-23,3:11:00,13-May-23,5:34:00,143,143,On Time,0,,
279,9,140,HA2461,6-Dec-23,4:51:00,6-Dec-23,12:58:00,6-Dec-23,4:51:00,6-Dec-23,12:58:00,487,487,On Time,0,,
280,1,278,DL1317,1-Jul-23,1:27:00,1-Jul-23,2:42:00,1-Jul-23,1:27:00,1-Jul-23,2:42:00,75,75,On Time,0,,
281,10,408,G46788,1-May-23,8:42:00,1-May-23,16:35:00,1-May-23,8:42:00,1-May-23,16:35:00,473,473,On Time,0,,
282,11,214,PY1518,15-Dec-23,21:00:00,16-Dec-23,5:40:00,15-Dec-23,21:00:00,16-Dec-23,5:40:00,520,520,On Time,0,,
283,12,210,EF1869,24-Dec-23,12:43:00,24-Dec-23,13:41:00,24-Dec-23,12:43:00,24-Dec-23,13:41:00,58,58,On Time,0,,
284,2,164,AA967,12-Nov-23,9:29:00,12-Nov-23,11:25:00,12-Nov-23,9:29:00,12-Nov-23,11:25:00,116,116,On Time,0,,
285,11,314,PY2660,4-Jan-23,18:02:00,4-Jan-23,20:26:00,4-Jan-23,21:53:00,5-Jan-23,0:17:00,144,375,Delayed,231,"Technical, Weather, Weather",
286,13,7,OI8451,24-Dec-23,19:34:00,24-Dec-23,23:12:00,24-Dec-23,19:34:00,24-Dec-23,23:12:00,218,218,On Time,0,,
287,6,252,AS3730,10-Jul-23,1:02:00,10-Jul-23,8:52:00,10-Jul-23,1:02:00,10-Jul-23,8:52:00,470,470,On Time,0,,
288,11,139,PY8830,29-May-23,23:31:00,30-May-23,1:35:00,29-May-23,23:31:00,30-May-23,1:35:00,124,124,On Time,0,,
289,9,307,HA2809,4-Mar-23,11:40:00,4-Mar-23,12:47:00,4-Mar-23,11:40:00,4-Mar-23,12:47:00,67,67,On Time,0,,
290,5,433,B62948,28-Jan-23,19:17:00,28-Jan-23,22:14:00,28-Jan-23,19:17:00,28-Jan-23,22:14:00,177,177,On Time,0,,
291,4,463,WN5619,17-Jul-23,20:54:00,18-Jul-23,6:43:00,,,,,589,0,Cancelled,0,,Weather
292,2,403,AA2904,20-Aug-23,18:27:00,20-Aug-23,23:33:00,20-Aug-23,18:27:00,20-Aug-23,23:33:00,306,306,On Time,0,,
293,1,375,DL4528,3-Jul-23,22:38:00,4-Jul-23,1:46:00,3-Jul-23,22:38:00,4-Jul-23,1:46:00,188,188,On Time,0,,
294,11,192,PY5003,2-Aug-23,17:42:00,2-Aug-23,23:07:00,,,,,325,0,Diverted,298,,
295,10,102,G41618,10-May-23,2:11:00,10-May-23,4:43:00,10-May-23,2:11:00,10-May-23,4:43:00,152,152,On Time,0,,
296,9,487,HA9579,26-Jan-23,2:56:00,26-Jan-23,5:10:00,26-Jan-23,6:05:00,26-Jan-23,8:19:00,134,323,Delayed,189,,
297,2,375,AA4715,11-Aug-23,5:37:00,11-Aug-23,6:43:00,11-Aug-23,5:37:00,11-Aug-23,6:43:00,66,66,On Time,0,,
298,7,365,NK336,12-Oct-23,8:18:00,12-Oct-23,10:00:00,12-Oct-23,8:18:00,12-Oct-23,10:00:00,102,102,On Time,0,,
299,3,303,UA146,4-Sep-23,1:53:00,4-Sep-23,10:14:00,4-Sep-23,1:53:00,4-Sep-23,10:14:00,501,501,On Time,0,,
300,5,306,B64893,16-Feb-23,11:55:00,16-Feb-23,19:11:00,,,,,436,0,Cancelled,0,,Technical
301,6,271,AS9900,4-Jan-23,12:38:00,4-Jan-23,21:50:00,4-Jan-23,12:38:00,4-Jan-23,21:50:00,552,552,On Time,0,,
302,9,259,HA2975,12-Feb-23,3:48:00,12-Feb-23,9:59:00,12-Feb-23,3:48:00,12-Feb-23,9:59:00,371,371,On Time,0,,
303,9,211,HA5581,4-Feb-23,2:25:00,4-Feb-23,9:08:00,4-Feb-23,2:25:00,4-Feb-23,9:08:00,403,403,On Time,0,,
304,15,335,UL3355,30-Apr-23,22:33:00,1-May-23,2:37:00,30-Apr-23,22:33:00,1-May-23,2:37:00,244,244,On Time,0,,
305,11,443,PY8097,25-Jan-23,5:49:00,25-Jan-23,6:38:00,25-Jan-23,5:49:00,25-Jan-23,6:38:00,49,49,On Time,0,,
306,3,372,UA8768,29-Aug-23,21:26:00,30-Aug-23,0:10:00,29-Aug-23,21:26:00,30-Aug-23,0:10:00,164,164,On Time,0,,
307,2,487,AA8812,7-Apr-23,5:37:00,7-Apr-23,6:42:00,7-Apr-23,5:37:00,7-Apr-23,6:42:00,65,65,On Time,0,,
308,3,125,UA3924,27-Jul-23,6:37:00,27-Jul-23,15:14:00,27-Jul-23,9:57:00,27-Jul-23,18:34:00,517,717,Delayed,200,,
309,11,469,PY4678,30-Jan-23,7:04:00,30-Jan-23,8:08:00,30-Jan-23,8:03:00,30-Jan-23,9:07:00,64,123,Delayed,59,Airline Operations,
310,8,218,F91802,17-Jun-23,14:41:00,17-Jun-23,15:39:00,17-Jun-23,18:37:00,17-Jun-23,19:35:00,58,294,Delayed,236,"Security, Security, Weather, Technical",
311,5,354,B63666,27-Jun-23,6:47:00,27-Jun-23,10:35:00,27-Jun-23,6:47:00,27-Jun-23,10:35:00,228,228,On Time,0,,
312,15,80,UL4730,31-Mar-23,23:05:00,1-Apr-23,4:43:00,31-Mar-23,23:05:00,1-Apr-23,4:43:00,338,338,On Time,0,,
313,15,102,UL1044,19-Mar-23,23:06:00,20-Mar-23,2:31:00,19-Mar-23,23:06:00,20-Mar-23,2:31:00,205,205,On Time,0,,
314,1,400,DL2626,10-Sep-23,4:53:00,10-Sep-23,8:07:00,,,,,194,0,Cancelled,0,,Operational
315,11,464,PY3053,17-Jan-23,17:15:00,17-Jan-23,18:39:00,,,,,84,0,Cancelled,0,,Operational
316,14,93,TZ1436,12-Dec-23,4:15:00,12-Dec-23,13:48:00,,,,,573,0,Diverted,83,,
317,13,281,OI7876,3-Apr-23,0:42:00,3-Apr-23,7:37:00,3-Apr-23,0:42:00,3-Apr-23,7:37:00,415,415,On Time,0,,
318,2,424,AA1236,13-Dec-23,3:26:00,13-Dec-23,11:35:00,13-Dec-23,3:26:00,13-Dec-23,11:35:00,489,489,On Time,0,,
319,12,361,EF1677,4-Mar-23,6:24:00,4-Mar-23,13:43:00,4-Mar-23,6:24:00,4-Mar-23,13:43:00,439,439,On Time,0,,
320,12,295,EF8230,30-May-23,5:44:00,30-May-23,9:58:00,30-May-23,5:44:00,30-May-23,9:58:00,254,254,On Time,0,,
321,7,249,NK3051,3-May-23,11:46:00,3-May-23,13:24:00,3-May-23,11:46:00,3-May-23,13:24:00,98,98,On Time,0,,
322,11,114,PY9138,25-Mar-23,10:34:00,25-Mar-23,17:16:00,25-Mar-23,10:34:00,25-Mar-23,17:16:00,402,402,On Time,0,,
323,14,117,TZ8201,16-Jun-23,21:49:00,16-Jun-23,23:14:00,,,,,85,0,Cancelled,0,,Technical
324,11,183,PY6784,25-Mar-23,16:26:00,25-Mar-23,18:52:00,25-Mar-23,16:26:00,25-Mar-23,18:52:00,146,146,On Time,0,,
325,11,17,PY4813,4-Nov-23,0:08:00,4-Nov-23,6:05:00,4-Nov-23,0:08:00,4-Nov-23,6:05:00,357,357,On Time,0,,
326,14,13,TZ9763,26-Apr-23,9:46:00,26-Apr-23,16:53:00,26-Apr-23,9:46:00,26-Apr-23,16:53:00,427,427,On Time,0,,
327,2,116,AA1613,13-Nov-23,8:52:00,13-Nov-23,16:34:00,13-Nov-23,8:52:00,13-Nov-23,16:34:00,462,462,On Time,0,,
328,2,432,AA4524,16-Jul-23,6:17:00,16-Jul-23,14:30:00,16-Jul-23,6:17:00,16-Jul-23,14:30:00,493,493,On Time,0,,
329,15,327,UL2730,25-Oct-23,1:21:00,25-Oct-23,8:19:00,25-Oct-23,3:42:00,25-Oct-23,10:40:00,418,559,Delayed,141,Air Traffic Control,
330,10,23,G47520,16-Jul-23,18:20:00,17-Jul-23,1:30:00,16-Jul-23,18:20:00,17-Jul-23,1:30:00,430,430,On Time,0,,
331,5,427,B63256,23-Jul-23,23:18:00,24-Jul-23,5:46:00,23-Jul-23,23:18:00,24-Jul-23,5:46:00,388,388,On Time,0,,
332,13,14,OI7740,20-Mar-23,11:41:00,20-Mar-23,18:40:00,20-Mar-23,11:41:00,20-Mar-23,18:40:00,419,419,On Time,0,,
333,14,31,TZ9934,24-Oct-23,1:35:00,24-Oct-23,9:06:00,24-Oct-23,1:35:00,24-Oct-23,9:06:00,451,451,On Time,0,,
334,12,427,EF5949,29-Dec-23,10:00:00,29-Dec-23,13:50:00,,,,,230,0,Diverted,135,,
335,1,133,DL955,5-Aug-23,18:24:00,6-Aug-23,3:50:00,5-Aug-23,18:24:00,6-Aug-23,3:50:00,566,566,On Time,0,,
336,10,438,G45777,10-Jun-23,5:17:00,10-Jun-23,12:55:00,10-Jun-23,6:55:00,10-Jun-23,14:33:00,458,556,Delayed,98,"Airline Operations, Airline Operations",
337,1,213,DL4513,17-Jul-23,22:44:00,18-Jul-23,7:12:00,,,,,508,0,Cancelled,0,,Weather
338,3,491,UA7862,27-Aug-23,12:14:00,27-Aug-23,18:23:00,27-Aug-23,15:01:00,27-Aug-23,21:10:00,369,536,Delayed,167,"Weather, Airline Operations",
339,6,15,AS7228,4-Oct-23,15:13:00,4-Oct-23,16:59:00,4-Oct-23,15:13:00,4-Oct-23,16:59:00,106,106,On Time,0,,
340,3,16,UA2172,6-Sep-23,2:03:00,6-Sep-23,6:40:00,6-Sep-23,2:03:00,6-Sep-23,6:40:00,277,277,On Time,0,,
341,11,53,PY2566,2-Aug-23,15:03:00,2-Aug-23,22:21:00,2-Aug-23,15:03:00,2-Aug-23,22:21:00,438,438,On Time,0,,
342,8,381,F93855,28-May-23,20:20:00,28-May-23,22:43:00,,,,,143,0,Cancelled,0,,Technical
343,11,374,PY2106,20-May-23,21:10:00,20-May-23,22:25:00,20-May-23,21:10:00,20-May-23,22:25:00,75,75,On Time,0,,
344,3,177,UA8808,14-Jan-23,3:30:00,14-Jan-23,11:13:00,,,,,463,0,Cancelled,0,,Technical
345,7,372,NK7144,6-Oct-23,13:54:00,6-Oct-23,19:00:00,6-Oct-23,13:54:00,6-Oct-23,19:00:00,306,306,On Time,0,,
346,5,363,B65323,12-Dec-23,1:31:00,12-Dec-23,5:22:00,,,,,231,0,Cancelled,0,,Technical
347,13,32,OI7295,24-Jan-23,15:44:00,24-Jan-23,17:02:00,24-Jan-23,15:44:00,24-Jan-23,17:02:00,78,78,On Time,0,,
348,2,100,AA3337,17-Mar-23,7:06:00,17-Mar-23,14:45:00,17-Mar-23,7:06:00,17-Mar-23,14:45:00,459,459,On Time,0,,
349,6,462,AS3793,3-May-23,12:32:00,3-May-23,19:37:00,3-May-23,12:32:00,3-May-23,19:37:00,425,425,On Time,0,,
350,14,44,TZ3168,20-Oct-23,3:47:00,20-Oct-23,5:25:00,20-Oct-23,3:47:00,20-Oct-23,5:25:00,98,98,On Time,0,,
351,6,56,AS1880,9-May-23,23:57:00,10-May-23,3:25:00,9-May-23,23:57:00,10-May-23,3:25:00,208,208,On Time,0,,
352,10,158,G47308,11-Jul-23,8:49:00,11-Jul-23,15:45:00,11-Jul-23,8:49:00,11-Jul-23,15:45:00,416,416,On Time,0,,
353,13,237,OI7165,13-Apr-23,8:38:00,13-Apr-23,13:49:00,13-Apr-23,8:38:00,13-Apr-23,13:49:00,311,311,On Time,0,,
354,6,169,AS2951,7-Aug-23,3:07:00,7-Aug-23,6:29:00,7-Aug-23,3:07:00,7-Aug-23,6:29:00,202,202,On Time,0,,
